isSolved,promptMode,What aspects (if any) of this puzzle were easy?,numClears,levelMode,numIncorrect,userId,This was an activity that I couldn't do very well,How confident are you in solving similar types of puzzles/problems?,Did solving this puzzle make you feel smart? Why or why not?,"After working at this activity for awhile, I felt pretty competent",_id,The mental challenges in this puzzle had an impact on how I played.,The puzzle stimulated my brain.,"I think I did pretty well at this activity, compared to other people",The puzzle made me draw on all of my mental resources.,I was pretty skilled at this activity,The puzzle required a lot of mental gymnastics.,The puzzle was cognitively demanding.,numAttempts,pid,I had to think very hard when playing the puzzle.,logicExp,I think I am pretty good at this activity,totalTime,I am satisfied with my performance at this task,What aspects (if any) of this puzzle were hard?,gridExp,clearMistakes,This puzzle doesn’t require a lot of mental effort.,numCorrect
False,none,the instructions were easy,0,not_scaffolded,0,689cb927e43f28b7845d3cea,1,very confident ,yes i felt smart because i was able to solve the puzzle,7,689cbaf42b3db56c9ca8f99e,7,7,7,7,7,7,7,1,help1.1,7,2,7,271118,7,"none, the puzzle was easy",2,False,1,2
False,none,the instructions of the puzzle were easy,0,not_scaffolded,1,689cb927e43f28b7845d3cea,1,very confident ,"yes, i felt smart because i understood the instructions ",7,689cbc772b3db56c9ca8f9a2,7,7,7,7,7,7,7,1,help2.2,7,2,7,97460,7,none,2,False,1,3
False,none,"none, it was very hard",0,not_scaffolded,0,689cb927e43f28b7845d3cea,3,not too confident ,not much because i felt that i didn't do well,5,689cbd6318c78be54008472b,7,7,6,7,5,7,7,1,hub2.2,7,2,6,186112,5,the puzzle setting and instructions were harder to understand ,2,False,1,4
False,generic,,0,hub,9,689cb92de43f28b7845d3ceb,,,,,689cba77a0fabb1a65c09982,,,,,,,,1,hub2.2,,1,,387742,,,1,False,,6
True,generic,Solving the puzzle using the proper markings in the proper locations,0,not_scaffolded,0,689cb9b65b369118e14b6059,3,"Moderate confidence, maybe 5 out of 10","No, this puzzle was relatively simple",4,689cb9fea0fabb1a65c0997f,1,5,4,2,4,2,2,1,help1.1,2,2,4,107368,5,Controlling the interface,1,False,6,4
True,generic,Reading the clues and applying them to the puzzle,0,not_scaffolded,0,689cb9b65b369118e14b6059,3,"Moderate confidence, about 5 out of 10","No, but this puzzle did require a little more consideration than the previous puzzle. However, it is still relatively simple",3,689cbadc18c78be540084727,4,5,3,2,4,2,3,1,help2.3,2,2,4,99138,5,,1,False,6,16
False,generic,Controlling the interface,0,not_scaffolded,0,689cb9b65b369118e14b6059,7,"Not confident at all, 1 out of 10",It did not make me feel smart because I don't understand how the puzzle is filled out,2,689cbba25b369118e14b605c,4,3,3,4,1,5,5,1,hub2.2,3,2,3,112858,1,Determining how the puzzle is completed/the rules of the game,1,False,3,12
False,generic,,0,not_scaffolded,0,689cbb5de43f28b7845d3cec,,,,,689cbb919edb233177c6ea0f,,,,,,,,1,help1.2,,1,,9395,,,1,False,,0
False,relevant,Easy knowing which ingredients needed to be which way,0,hub,20,689cbbc5e43f28b7845d3ced,5,Not very,"No, It was slightly confusing",2,689cbbfba0fabb1a65c09983,5,6,2,6,4,2,4,1,hub2.1,2,1,2,189653,4,Confusing layout,2,False,5,28
False,relevant,only one hint. i just didnt get it,0,not_scaffolded,2,689cbc0abf57147ba865e129,7,usually i am good at them,no i didnt solve it,2,689cbc6c18c78be540084729,5,7,2,4,2,4,7,1,help1.2,6,2,2,112367,1,almosteverything,1,False,1,0
False,relevant,,0,not_scaffolded,1,689cbc0abf57147ba865e129,7,,,3,689cbdf2c87adf49dde11974,4,7,1,4,2,6,5,1,help2.3,4,2,1,158725,1,,1,False,2,4
False,relevant,,0,not_scaffolded,0,689cbc0abf57147ba865e129,,,,,689cbed7c87adf49dde11976,,,,,,,,1,hub2.2,,2,,0,,,1,False,,0
False,generic,"The 1st and 3rd hints, helped me feel like i had a foothold",0,hub,2,689cbc366bc6c32c3cb589c9,6,"I'm unfamiliar with this logic puzzle, but I feel like there are other types that are for me",No; I felt like I couldn't organize the information properly.,2,689cbc81e43f28b7845d3cee,7,4,3,6,2,4,6,1,hub2.2,5,1,3,224687,3,trying to remember the instructions while working out the order of the foods based on the hints,1,False,1,10
False,none,,0,not_scaffolded,0,689cbcc9e43f28b7845d3cef,,,,,689cbcf1a86babb31d8eadbb,,,,,,,,1,help1.3,,1,,80003,,,1,False,,3
False,none,"All of the hints that were basically a direct statement, so hints that gave you the information right away.",0,hub,4,689cc1e4a71d0d49580fc5ef,6,"I haven't had very much experience with these type of puzzles, so my confidence level is low. It would take me awhile to figure out a full puzzle. ","No, because I wasn't able to solve many of the questions. ",4,689cc24f2b3db56c9ca8f9a5,7,7,3,5,4,5,7,1,hub2.3,7,2,3,276193,4,"I think all of the hints that weren't a direct statement, meaning that it required some thinking to determine the order of things. ",1,False,1,3
False,relevant,none,0,hub,4,689ce010a71d0d49580fc5f1,5,usually somewhat confident,"no, i did not solve it",4,689ce031019f5c8e27d8526b,6,7,4,7,3,7,7,1,hub2.3,7,2,5,264011,3,multiple matrises,2,False,1,40
False,generic,Reading the instructions and filling in the boxes.,0,not_scaffolded,1,689ce016bf57147ba865e12b,1,Very confident. I would want to do such tasks in the future.,"Yes, I felt very smart especially after identifying the box I was supposed to mark out.",7,689ce071a71d0d49580fc5f2,6,7,5,4,4,4,3,1,help1.3,5,1,7,110108,7,Identifying which box to fill in.,2,False,1,3
False,generic,Marking out the boxes,0,not_scaffolded,4,689ce016bf57147ba865e12b,1,Very.,"Yes, because I had to select the correct box.",7,689ce1d05b369118e14b6060,7,5,7,6,7,7,5,1,help2.3,7,1,6,73609,6,Identifying the box to mark.,2,False,1,11
False,generic,No aspect was easy,2,not_scaffolded,3,689ce016bf57147ba865e12b,7,Not confident,No. Because it was hard.,2,689ce27b6bc6c32c3cb589d4,7,7,1,6,1,7,7,1,hub2.3,7,1,3,163141,2,Identifying where to mark,2,False,1,1
True,none,Determining the first clue to mark off,0,not_scaffolded,0,689ce0169edb233177c6ea10,1,pretty confident,"Yes, I was happy I figured out the correct answers ",6,689ce0972b3db56c9ca8f9a7,4,4,4,2,7,2,3,1,help1.1,2,2,4,67970,7,Figuring out if a pasta could have two different sauces,1,False,6,4
True,none,Figuring out the first clue to mark off,0,not_scaffolded,0,689ce0169edb233177c6ea10,1,pretty confident,Yes because I succeeded at it,7,689ce130a71d0d49580fc5f5,2,4,7,3,7,3,5,1,help2.2,4,2,7,88700,7,Thinking about the remaining clues ,1,False,5,4
False,none,not much of it was easy,0,not_scaffolded,5,689ce0169edb233177c6ea10,7,semi confident,"no, I could not find the solution with the clues",1,689ce1cd5b369118e14b605f,7,7,2,5,1,7,7,1,hub2.2,7,2,3,166572,1,"most of it, there was not enough data ",1,False,1,5
False,none,the for sure statements,0,not_scaffolded,1,689ce03d019f5c8e27d8526c,7,not confident at all,no because i do not feel like i did it correctly,1,689ce07ea86babb31d8eadbc,4,5,1,4,1,5,5,1,help1.2,4,1,1,80865,1,the either or statements,1,False,1,3
False,none,none,0,not_scaffolded,1,689ce03d019f5c8e27d8526c,7,not at all,no because i dont think i completed it accruetly,1,689ce12de277e93fe1ec8cf9,4,7,1,4,1,7,7,1,help2.2,7,1,1,68563,1,all of it,1,False,1,6
False,none,none,0,not_scaffolded,2,689ce03d019f5c8e27d8526c,7,not at all,no because i could not complete,1,689ce1b16bc6c32c3cb589d1,7,7,1,7,1,7,7,1,hub2.1,7,1,1,42283,1,all of it,1,False,1,0
False,none,The given clues were the easiest part.,1,not_scaffolded,0,689ce057a0fabb1a65c09984,6,Not very confident at the moment.,This made me feel less intelligent because I was stuck on a solution.,2,689ce097e277e93fe1ec8cf6,5,6,2,5,2,6,6,1,help1.3,6,1,2,188301,2,I was unsure what to do after entering the clues aside from guessing.,1,False,2,2
False,none,,0,not_scaffolded,0,689ce057a0fabb1a65c09984,,,,,689ce1b8bf57147ba865e131,,,,,,,,1,help2.1,,1,,103325,,,1,False,,0
True,generic,The three rules were easy to figure out.,0,scaffolded,0,689ce0646b15704ebfa4aea8,4,Somewhat now that I have more experience with this puzzle.,"Somewhat I suppose? But at its core the puzzle is quite simple, yet it is satisfying to solve",4,689ce082828dd5d2422e7115,2,4,3,2,5,2,3,1,spoke1.1,2,2,5,96615,5,The aspect of the elbow dish made me take a pause about if it was included or not.,1,False,5,16
True,generic,It wasn't super cognitively demanding but it still required me to focus and use my brain.,0,scaffolded,0,689ce0646b15704ebfa4aea8,4,"I'm enjoying it so far so I'm feeling somewhat confident, especially as I gain more experience/practice.",I don't think it made me feel necessarily smart or dumb on this one.,4,689ce1796b15704ebfa4aeab,4,4,3,4,4,4,4,1,spoke2.1,4,2,4,117980,4,I had to pause and make sure my math added up for the ounces.,1,False,3,15
False,generic,None :( this puzzle was very hard to the point where I gave up,0,scaffolded,4,689ce0646b15704ebfa4aea8,5,Not confident at all now as I did not solve it,"No, as I did not solve it and had to concede",3,689ce24cc87adf49dde11984,6,5,2,6,3,6,7,1,hub2.1,6,2,3,386429,2,This one was hard and certainly required a lot of mental gymnastics.,1,False,2,16
False,generic,figuring out what went together,0,hub,6,689ce068bf57147ba865e12c,2,not very,"no, just made me feel like i was completing the task",5,689ce1067163696805b56fdf,7,7,5,5,5,7,7,1,hub2.2,7,1,5,147669,5,getting the hang of it,1,False,1,6
False,relevant,"The puzzle had fewer conditions than the example shown before starting, so I felt relieved to have less options. It was easy because one of the answers was given, too.",0,scaffolded,2,689ce06cbf57147ba865e12d,1,I'm confident I'd perform pretty well if faced with a similar puzzle. I'd like to think my reasoning skills are decent.,"I felt pretty smart and like I was acting logically, but I wouldn't call myself a genius for being able to complete the puzzle. I felt average to smart because it wasn't that hard to complete.",6,689ce0b92b3db56c9ca8f9a8,3,6,6,2,6,2,2,1,spoke1.3,2,2,6,115632,6,I didn't have a hard time doing any part of the puzzle.,1,False,5,14
True,relevant,It was easy to do simple math based on the clues provided.,0,scaffolded,0,689ce06cbf57147ba865e12d,1,I'm confident I can continue to do well if faced with similar puzzles.,I felt pretty smart. I was confident in my reasoning skills and figured I was interpreting the information appropriately.,7,689ce1c3a86babb31d8eadbe,3,6,7,1,7,1,1,1,spoke2.2,2,2,7,43468,7,I didn't have a hard time with anything.,1,False,6,4
False,relevant,It was easy to see which answers were provided.,0,scaffolded,0,689ce06cbf57147ba865e12d,5,I'm confident I can solve similar puzzles if I had unlimited time!,"I felt kind of smart, but I felt defeated and a little silly that I didn't progress more than I did.",3,689ce248c87adf49dde11982,6,7,4,6,2,6,6,1,hub2.3,6,2,6,256483,1,It was hard to see how the provided answer related to the missing information.,1,False,1,13
False,generic,none,1,scaffolded,0,689ce0702b3db56c9ca8f9a6,3,none at all,no i didnt solve it.,4,689ce1565b369118e14b605e,4,3,3,3,3,5,3,1,spoke1.2,4,1,2,43657,2,everything,1,False,5,0
False,generic,none,2,scaffolded,0,689ce0702b3db56c9ca8f9a6,3,none at all,no,4,689ce1a7a0fabb1a65c09986,4,3,2,2,3,5,2,1,spoke2.1,4,1,5,183069,5,everything,1,False,3,0
False,generic,none,0,scaffolded,8,689ce0702b3db56c9ca8f9a6,3,not at all,no,3,689ce27ae43f28b7845d3cf2,3,5,3,2,6,3,3,1,hub2.1,5,1,6,111836,5,everything,1,False,3,0
False,relevant,Understanding the goal,0,hub,0,689ce072a71d0d49580fc5f3,6,Not great,No,2,689ce0c66b15704ebfa4aeaa,6,6,2,6,2,6,6,1,hub2.2,6,2,2,689816,2,Reasoning through to the goal,1,False,2,28
True,relevant,The sorting by row and column,0,not_scaffolded,0,689ce0736bc6c32c3cb589cc,1,Fairly confident!,"It did, I think I solved it relatively fast",5,689ce09618c78be54008472e,2,5,6,2,5,2,1,1,help1.2,2,2,6,60182,6,Nothing really,1,False,6,11
True,relevant,All of it,0,not_scaffolded,0,689ce0736bc6c32c3cb589cc,1,Very confident!,It did! I did it even faster this time.,7,689ce1067163696805b56fde,3,5,7,1,7,1,1,1,help2.2,1,2,7,44991,7,None this time,1,False,1,14
True,relevant,Ordering the order of ingredients,0,not_scaffolded,0,689ce0736bc6c32c3cb589cc,2,Pretty confident!,"Sort of, but I messed up early on which was detrimental to me",6,689ce15ce277e93fe1ec8cfc,5,7,5,4,6,5,5,1,hub2.3,4,2,5,435361,5,Managing the different blocks of data,1,False,3,18
True,generic,Following the hints and using logic to determine the correct order of the pasta dishes.,0,scaffolded,0,689ce07a6bc6c32c3cb589cd,1,"Fairly confident, I like to solve these kinds of puzzles using clues and finding the solution using logical skills.","A little, but this was not a hard puzzle at all, I just had to use a little logic in determining the order according to the hints provided.",6,689ce0c1c87adf49dde1197a,1,5,5,2,5,1,2,1,spoke1.1,2,1,6,60321,7,Finding the appropriate space to place the O.,1,False,5,4
True,generic,"The only part that was easy was to conclude that since the eggplant needed 40 ounces less water than the broccoli, broccoli could not be either in the 20 oz or 40 oz columns, then conclude from there that the potatoes needed 20 ounces of water according to the hints.",0,scaffolded,0,689ce07a6bc6c32c3cb589cd,1,"I'm still fairly confident, I like logic puzzles and they can help strengthen my brain.","Somewhat, but as mentioned, I had to make a couple of guesses at the end. I am proud of having utilized my logical skills though.",5,689ce1d6a71d0d49580fc5f7,6,6,4,4,5,5,5,1,spoke2.2,5,1,5,280589,6,"For the rest of this puzzle, I had to make a couple of guesses afterward, but I figured that no two ingredients would be in the same column. Because the first hint specified that either the green onions would need 40 ounces or the potatoes needed 20 ounces and the latter was true, I had to guess between 60 ounces and 80 ounces for the green onions, which was probably the hardest part for me. Finally, the water needed for broccoli is equal to 40 plus the value for the eggplant.",1,False,2,4
True,generic,"The easiest part was that the fourth ingredient was the onions, then determining the order of the other ingredients from the hint. ",0,scaffolded,0,689ce07a6bc6c32c3cb589cd,1,"I am more confident now, since this was the hardest puzzle of the three and I wouldn't mind tackling an even harder puzzle.","Yes, I used a lot of logical reasoning and eliminating possibilities to come up with the unique solution.",7,689ce482a0fabb1a65c09989,5,7,5,6,6,5,5,1,hub2.2,6,1,6,305923,7,"I had to make associations about each ingredient, such as which ingredient was chopped, and finding out what state the mushrooms would be served in(in this case, whole). I had to make logical reasoning to determine the order of the ingredients and what preparations are done to each ingredient.",1,False,2,12
False,none,The order in which the ingredients needed to be added. ,0,hub,2,689ce07d7163696805b56fdd,6,"I thought I was decent at logic puzzles, but that may not be true. I still have some confidence in other games I already know. This format would probably take some time to get used to and the I would  build more confidence. ","I conceded the puzzle. So no, right now I do not feel smart. The puzzle got the best of me. ",2,689ce0d36bc6c32c3cb589cf,5,6,2,5,2,6,6,1,hub2.3,6,1,2,291011,1,Having two preparation columns/tables confused me. ,1,False,2,5
False,none,None was easy,0,not_scaffolded,3,689ce089c87adf49dde11979,6,Not  very,Not at all,2,689ce168e43f28b7845d3cf0,5,5,2,5,2,5,5,1,help1.1,5,2,2,174425,2,The entire thing,2,False,2,13
False,none,Reading the directions,0,not_scaffolded,6,689ce089c87adf49dde11979,5,Not a bit,Not a bit since I did not solve it and am confused on how to solve it. ,1,689ce246c87adf49dde11980,5,4,1,4,1,6,6,1,help2.1,6,2,1,73095,1,All of it,2,False,1,10
False,none,Just the directions,0,not_scaffolded,11,689ce089c87adf49dde11979,7,Not at all,"I did not solve it, so no I did not feel smart",1,689ce2c3e43f28b7845d3cf6,7,7,1,7,1,7,7,1,hub2.2,7,2,1,219678,1,The entire thing was challenging,2,False,1,37
False,relevant,None,0,not_scaffolded,5,689ce0c018c78be54008472f,7,Not at all confident,"No, It made me feel lightly less smart. ",2,689ce0cd6bc6c32c3cb589ce,5,7,1,5,2,7,7,1,help1.3,6,1,2,33622,2,It was a hard puzzle. ,1,False,1,1
False,relevant,None really. ,3,not_scaffolded,2,689ce0c018c78be54008472f,7,Not at all,No,3,689ce139c87adf49dde1197d,6,6,2,4,2,6,7,1,help2.2,6,1,2,34426,2,It was mentally drawing. ,1,False,2,0
False,relevant,None,0,not_scaffolded,6,689ce0c018c78be54008472f,7,Not at all,No,1,689ce191bf57147ba865e130,6,7,1,5,2,7,7,1,hub2.1,7,1,1,22108,1,All of it,1,False,1,8
True,generic,Putting all of the clues together to create a bigger picture and coming to correct answer.,0,scaffolded,0,689ce0c46b15704ebfa4aea9,1,I am very confident.,It did not necessarily make me feel smart because the puzzle itself was quite easy.,6,689ce0f82b3db56c9ca8f9a9,1,4,5,2,7,2,2,1,spoke1.3,2,2,7,61320,7,Nothing was difficult about this puzzle.,2,False,2,5
True,generic,Putting all of the clues together to create a bigger picture and coming to correct answer.,0,scaffolded,0,689ce0c46b15704ebfa4aea9,1,I am very confident.,It did not necessarily make me feel smart because the puzzle itself was quite easy.,6,689ce1b7019f5c8e27d8526e,1,4,5,2,7,2,2,1,spoke1.3,2,2,7,38928,7,Nothing was difficult about this puzzle.,2,False,2,4
False,generic,I found the process of elimination easy and helped me move further into the puzzle.,1,scaffolded,3,689ce0c46b15704ebfa4aea9,3,I am confident.,"As I did not solve it, I did not feel that smart.",5,689ce23b9edb233177c6ea12,3,7,5,4,4,5,5,1,hub2.1,5,2,5,856919,3,"There were certain elements of guessing that was needed, contributing to a lower confidence as a proceeded with the puzzle.",2,False,1,30
False,none,Wording.,0,not_scaffolded,7,689ce0f3c87adf49dde1197b,1,Very confident. ,Yes because I can use my mind to think. ,7,689ce14de277e93fe1ec8cfa,7,7,4,4,6,5,1,1,help1.3,7,2,7,91343,7,None,2,False,3,9
False,none,Hints.,0,not_scaffolded,8,689ce0f3c87adf49dde1197b,1,Confident.,Yes because I reread the statements.,6,689ce20a2b3db56c9ca8f9ac,6,7,4,5,6,6,4,1,help2.2,6,2,6,60412,6,None.,2,False,2,7
False,none,Food,0,not_scaffolded,23,689ce0f3c87adf49dde1197b,2,Somewhat confident,Yes. Remembering the recipes.,7,689ce292a71d0d49580fc5f9,6,6,4,6,7,5,5,1,hub2.3,6,2,6,252705,7,None,2,False,6,23
False,relevant,The layout,0,hub,2,689ce132bf57147ba865e12e,7,Not at all.,No,1,689ce1837163696805b56fe0,7,7,1,7,1,7,7,1,hub2.1,7,1,1,67919,1,The instructions,1,False,1,3
False,generic,the hints,0,not_scaffolded,0,689ce2557163696805b56fe3,7,not much at all,I indeed feel stupid,1,689ce268e277e93fe1ec8cfd,6,4,1,5,1,4,4,1,help1.3,4,1,1,96723,2,I don't really get it,1,False,3,2
False,generic,,0,not_scaffolded,0,689ce2557163696805b56fe3,,,,,689ce320019f5c8e27d8526f,,,,,,,,1,help2.3,,1,,15722,,,1,False,,0
True,none,"Once I saw the ""OR"" in the third clause it suddenly became very easy.  Placing the initial marks were easy.",0,scaffolded,0,689ce31ba71d0d49580fc5fa,2,I've become very humble so instead of saying confident I would be more comfortable saying that I wouldn't become frustrated or anxious while doing these.,"Not smart, but I enjoyed the aha moment when I saw the elbow being served third was connected to the linguini with or which meant the linguini would not be served second.  Then the whole concept became clear to me.  Looks fun!",5,689ce4235b369118e14b6063,4,6,3,5,1,6,5,1,spoke1.2,6,2,3,106862,2,"Figuring how exactly a puzzle works while reading the details of the first one used as an example to show us how to use all the controls.  Also figuring out that red x's needed to placed in all the untrue squares.  Also I couldn't get the clear control to work, but selecting the mark I wanted to make and clicking on box with something in it cleared it first so it turned out the erase mark button wasn't needed.",1,False,2,16
True,none,The interface is easy to use.,0,scaffolded,0,689ce31ba71d0d49580fc5fa,2,I feel comfortable doing them.,Not really but it was satisfying.,6,689ce69d7163696805b56fe4,5,6,5,5,5,5,4,1,spoke2.2,5,2,5,87859,6,Nothing too difficult in this one.,1,False,2,5
False,none,Placing the marks.,1,scaffolded,7,689ce31ba71d0d49580fc5fa,5,I'm comfortable with doing them.,I didn't solve it.,2,689ce7f6a86babb31d8eadc2,6,7,2,6,2,7,7,1,hub2.1,7,2,3,996779,3,The way things seemed to be straightforward but then getting to a rule that cancelled out I was just thinking earlier.  Then trying to work through putting things back without breaking other clauses.,1,False,1,5
True,generic,"It was a 4 by 4 grid so there wasn't much to keep track of, making it easy to figure out the answer from the clues.",0,scaffolded,0,689ce3506b15704ebfa4aeae,1,"If they are on a grid this small, I'm pretty confident. If they are larger gridded puzzles, I have a much harder time and probably can't solve them.","Yes, because I usually can't solve more complicated versions of this puzzle.",7,689ce9646b15704ebfa4aeb0,7,4,5,1,5,1,2,1,spoke1.3,2,2,5,42245,7,,2,False,7,8
True,generic,"The grid was small, so it was easy to complete.",0,scaffolded,0,689ce3506b15704ebfa4aeae,1,I am confident about completing similarly sized puzzles.,"A little, because I was able to solve it quickly.",7,689cea0be277e93fe1ec8d02,7,3,6,1,5,1,1,1,spoke2.1,1,2,6,39147,7,,2,False,7,7
True,generic,The puzzle was still relatively small so it was easier to solve than bigger grids.,0,scaffolded,0,689ce3506b15704ebfa4aeae,1,Pretty confident.,"Yes, because it was a bit challenging but I was still able to do it.",7,689cea60bf57147ba865e133,6,6,7,4,6,3,5,1,hub2.2,5,2,7,211035,7,There were two wings to the puzzle that were filled out separately and then had to be cross-referenced. It was hard to keep straight.,2,False,1,46
True,generic,"It was easy to understand how the puzzle worked. Some of the clues told you exactly what to mark off, so those particular clues were easy.",2,hub,0,689ce371a71d0d49580fc5fb,2,"I'm somewhat confident. Although I was able to do this one, I imagine that there are much harder versions of this puzzle.",Yes. I felt smart because I figured out a new type of puzzle.,6,689ce39ca0fabb1a65c09988,6,7,5,6,5,6,6,1,hub2.2,6,2,5,894741,7,Some of the clues didn't tell you exactly what to mark. They required you to think of possible places you could mark. You then had to use these possibilities and compare them to other possibilities to find the one possibility that would work.,1,False,1,42
False,relevant,Some of the connections were easy. ,0,not_scaffolded,1,689ce943bf57147ba865e132,7,Not very confident at all.,No it didn't. I couldn't figure out what I was supposed to do.,1,689ce9805b369118e14b6065,7,7,1,7,1,7,7,1,help1.3,7,1,1,192592,1,The directions were challenging.,1,False,1,3
True,none,when the hints give you a direct connection,0,not_scaffolded,0,689ce946e277e93fe1ec8cfe,2,very confident,"a little bit, not too much because it didn't feel that hard",6,689ce981019f5c8e27d85270,5,5,5,2,6,3,4,1,help1.2,3,1,6,97983,6,"when the hints give you an ""either"" statement so you have to figure it out later. also filling in the empty connections after reading all the hints",1,False,5,5
True,none,the hints that give direct connection ,0,not_scaffolded,0,689ce946e277e93fe1ec8cfe,2,very confident,a little smarter than the first puzzle because it was a little harder with two 'either' statements,6,689cea76bf57147ba865e135,5,5,6,2,6,3,3,1,help2.2,3,1,6,80999,6,"the two ""either"" statements that i had to decide on after finishing the other hints",1,False,5,5
False,none,the hint that gave direct connection,0,not_scaffolded,0,689ce946e277e93fe1ec8cfe,6,not too confident anymore,no because i didn't solve it,1,689ceb38a86babb31d8eadc3,6,7,1,6,1,6,6,1,hub2.1,6,1,2,202614,1,"3 grids or sections to consider, and too many hints with uncertainty and needs careful and thoughtful consideration",1,False,1,1
True,none,None,0,scaffolded,0,689ce9487163696805b56fe5,1,I'm a little bit confident,It certainly made me feel like I had done something worthwhile with my cognitive ability.,5,689ce97d6bc6c32c3cb589d5,6,6,3,5,5,4,5,1,spoke1.3,5,1,3,221623,6,Cracking the code,1,False,2,4
True,none,None,0,scaffolded,0,689ce9487163696805b56fe5,1,I'm a little bit confident,It certainly made me feel like I had done something worthwhile with my cognitive ability.,5,689ceaca9edb233177c6ea17,6,6,3,5,5,4,5,1,spoke1.3,5,1,3,95399,6,Cracking the code,1,False,2,4
True,none,None!,0,scaffolded,0,689ce9487163696805b56fe5,2,Very confident,A lot,7,689ceb7518c78be540084739,6,6,4,7,6,6,6,1,hub2.3,7,1,5,155061,7,Cracking the codes. My head is spinning!,1,False,1,12
False,none,"I felt that some of the hints were way too easy, like the hint stating which was served first.",1,scaffolded,4,689ce94a7163696805b56fe6,2,I think I could solve similar types of puzzles. I'd say somewhat confident.,It barely did. Every hint seemed very simple.,6,689ce989019f5c8e27d85273,2,3,6,2,6,3,3,1,spoke1.2,4,1,6,111541,6,I just forgot how to check if my answer was correct or not.,1,False,5,12
True,none,I didn't really find any of it easy.,0,scaffolded,0,689ce94a7163696805b56fe6,1,Moderately confident.,"I thought it made me feel smart. The puzzle wasn't too easy to solve, so solving it made me feel like I had intelligence.",6,689cea7218c78be540084736,6,7,6,5,7,5,6,1,spoke2.2,6,1,6,92948,7,Using deductive reasoning in the puzzle was pretty difficult.,1,False,2,4
False,none,None of it.,0,scaffolded,3,689ce94a7163696805b56fe6,7,Not at all confident.,"I was unable to solve the puzzle, so it made me feel dumb.",1,689ceb34a0fabb1a65c0998c,7,3,1,7,1,7,7,1,hub2.3,7,1,1,229847,1,I didn't really understand why I had 3 separate boxes to work with. It was also hard to combine all the information to get a final answer.,1,False,1,1
False,none,the instructions,1,hub,8,689ce94f7163696805b56fe7,5,"i am pretty good at sudoku, not so much at these","i'm not sure i solved it, don't think i did.",2,689ce98f18c78be540084731,5,5,2,5,2,5,5,1,hub2.2,5,2,2,218972,3,the wording was confusing,2,False,1,4
False,generic,MADE NO SENSCE ,0,scaffolded,7,689ce9517163696805b56fe8,1,I DONT SEE A PUZZLE,I CAN REBUILD AN ENGINE BUT THIS WAS JUST RANDOM THINGS,1,689ce981019f5c8e27d85271,1,1,1,1,1,1,1,1,spoke1.3,1,1,1,85774,1,I DIDNT SEE A PUZZLE I JUST SAW JUMBLED MESS,1,False,1,0
False,generic,MADE NO SENSE ,0,scaffolded,0,689ce9517163696805b56fe8,1,NOT,NO,1,689cea795b369118e14b6068,1,1,1,1,1,1,1,1,spoke2.2,1,1,1,14576,1,I DONT SEE A PUZZLE,1,False,1,0
False,generic,NOTHING,0,scaffolded,0,689ce9517163696805b56fe8,1,NONE,I DONT SEE A PUZZLE I SEE RANDOM STUFF. i AM A FARMER A MECHANIC AND CONTRACTOR. I CAN READ BBLUEPRINTS. I CAN REBUILD AN ENGINE. i DONT SEE A PUZZLE. ,1,689cead16bc6c32c3cb589d9,1,1,1,1,1,1,1,1,hub2.2,1,1,1,10328,1,ALL,1,False,1,0
False,generic,Automatically eliminating given information.,1,hub,4,689ce9547163696805b56fe9,4,"I was in the middle. On one hand, I knew to differentiate information and use it to my advantage, but sometimes that takes longer for me to process. ","No, it felt like one of those tedious tasks that you get during spare time in school. ",5,689ce9b3a71d0d49580fc5ff,3,6,4,5,4,5,6,1,hub2.2,6,2,3,571149,4,Figuring out the logic and doing process of elimination with each column and row. ,1,False,2,44
False,generic,None of it,0,hub,4,689ce95d6b15704ebfa4aeaf,7,"I thought I would be good at it, but I wasn't",Not at all,1,689ce9a35b369118e14b6066,7,7,1,7,1,7,7,1,hub2.1,7,1,1,633211,1,Trying to figure out the order of the ingredients,2,False,1,16
False,relevant,,0,hub,4,689ce966a71d0d49580fc5fd,,,,,689cea01c87adf49dde11987,,,,,,,,1,hub2.2,,2,,374727,,,1,False,,8
True,none,all of them,0,scaffolded,0,689ce973a0fabb1a65c0998a,1,not sure how I would do on a more difficult puzzle,no because it was very easy,3,689ce9a96b15704ebfa4aeb1,1,1,4,1,4,1,1,1,spoke1.3,1,2,4,39656,7,none of them,1,False,6,4
True,none,all,0,scaffolded,0,689ce973a0fabb1a65c0998a,1,somewhat,still not a very hard puzzle,4,689cea2ae277e93fe1ec8d03,1,2,4,1,4,1,1,1,spoke2.2,1,2,4,36906,7,none,1,False,6,4
True,none,none,2,scaffolded,0,689ce973a0fabb1a65c0998a,4,somewhat,I did better than I thought I would on this difficulty,4,689ceacc828dd5d2422e711b,7,7,3,7,4,7,7,1,hub2.1,7,2,3,1700362,6,all of them,1,False,1,12
False,none,picking the o or x,0,scaffolded,2,689ce9732b3db56c9ca8f9ad,7,not good,not sure kinda of confusing,5,689ce9c2e277e93fe1ec8d00,6,5,5,5,3,6,5,1,spoke1.3,3,1,4,86168,3,understanding the order,1,False,2,0
